name,event,distance,stroke,course,gender,time_(string),time_(seconds),time_(HH:MM:SS),date,season,team,meet,birth_date,event_id
Alicia Mathieu,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:47.83,587.83,0 days 00:09:47.830000,2014-01-25,2014.0,University of Florida,UF vs. AUB,1992-02-01,5
Kaitlin Pawlowicz,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:48.06,588.06,0 days 00:09:48.060000,2013-10-25,2014.0,University of Texas,IU - TX - MI,1993-03-03,5
Andrea Taylor,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:48.10,588.1,0 days 00:09:48.100000,2014-01-24,2014.0,Stanford University,Arizona @ Stanford,1991-10-24,5
Brian Hogan,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,8:52.88,532.88,0 days 00:08:52.880000,2014-02-27,2014.0,Yale University,2014 Ivy League Champs men,1994-06-10,5
Christopher Swanson,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,8:53.02,533.02,0 days 00:08:53.020000,2014-02-27,2014.0,University of Pennsylvania,2014 Ivy League Champs men,1994-08-31,5
Jeremy Bagshaw,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,8:57.41,537.41,0 days 00:08:57.410000,2014-01-25,2014.0,University of California Berkeley,Cal Mens and Womens Swim & Div,1992-04-21,5
Amr El Sayed,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:00.03,540.03,0 days 00:09:00.030000,2014-02-26,2014.0,Oakland University,2014 Horizon League Champs,1992-04-20,5
Ryan Rosenbaum,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:02.19,542.19,0 days 00:09:02.190000,2014-01-25,2014.0,University of Florida,UF vs. AUB,1994-08-30,5
Arthur Frayler,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:02.22,542.22,0 days 00:09:02.220000,2014-01-25,2014.0,University of Florida,UF vs. AUB,1993-12-16,5
Cristian Quintero,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:02.24,542.24,0 days 00:09:02.240000,2014-02-07,2014.0,University of Southern California,2014 CA OB USC vs California-,1992-10-14,5
Connor Jaeger,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:02.50,542.5,0 days 00:09:02.500000,2013-10-12,2014.0,University of Michigan,AU IU UM vs ND 2013,1991-04-30,5
Theodore Singley,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:04.09,544.09,0 days 00:09:04.090000,2014-02-21,2014.0,University of Southern California,2014 CA OB USC vs Utah- MEN,1993-12-15,5
Andrea D'Arrigo,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:04.15,544.15,0 days 00:09:04.150000,2014-01-25,2014.0,University of Florida,UF vs. AUB,1995-04-28,5
Bence Kiraly,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:05.52,545.52,0 days 00:09:05.520000,2014-02-21,2014.0,University of Utah,2014 CA OB USC vs Utah- MEN,1993-03-25,5
Clark Smith,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:05.73,545.73,0 days 00:09:05.730000,2014-01-09,2014.0,University of Texas,UT Men & Women vs. Auburn,1995-04-17,5
Zachary Ridout,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:05.75,545.75,0 days 00:09:05.750000,2014-02-27,2014.0,Princeton University,2014 Ivy League Champs men,1993-12-01,5
Matias Koski,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:06.94,546.94,0 days 00:09:06.940000,2013-11-15,2014.0,University of Georgia,UGA vs Emory,1994-05-18,5
Benjamin Lerude,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:07.44,547.44,0 days 00:09:07.440000,2014-02-27,2014.0,Yale University,2014 Ivy League Champs men,1995-08-02,5
Dan Wallace,1000 Freestyle SCY Male,1000,Freestyle,SCY,Male,9:07.56,547.56,0 days 00:09:07.560000,2013-11-07,2014.0,University of Florida,UF vs. Alabama,1993-04-14,5
Brittany MacLean,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:27.84,927.84,0 days 00:15:27.840000,2014-03-20,2014.0,University of Georgia,2014 NCAA DI - Women,1994-03-03,6
Amber McDermott,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:40.27,940.27,0 days 00:15:40.270000,2014-03-20,2014.0,University of Georgia,2014 NCAA DI - Women,1993-03-10,6
Leah Smith,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:42.04,942.04,0 days 00:15:42.040000,2014-03-20,2014.0,University of Virginia,2014 NCAA DI - Women,1995-04-19,6
Sarah Henry,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:42.44,942.44,0 days 00:15:42.440000,2014-03-20,2014.0,Texas A&M University,2014 NCAA DI - Women,1992-01-13,6
Lindsay Vrooman,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:44.45,944.45,0 days 00:15:44.450000,2014-03-20,2014.0,Indiana University,2014 NCAA DI - Women,1991-10-12,6
Alicia Mathieu,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:46.17,946.17,0 days 00:15:46.170000,2013-11-22,2014.0,University of Florida,Ohio State Invitational,1992-02-01,6
Stephanie Peacock,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:49.11,949.11,0 days 00:15:49.110000,2013-11-21,2014.0,University of North Carolina Chapel Hill,2013NIKECUPINVITE,1992-07-08,6
Danielle Valley,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:53.94,953.94,0 days 00:15:53.940000,2014-02-18,2014.0,University of Florida,2014 SEC Champs,1995-05-11,6
Samantha Harrison,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:55.57,955.57,0 days 00:15:55.570000,2014-02-26,2014.0,Oregon State University,2014 PAC-12 Champs women,1994-04-27,6
Tjasa Oder,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:56.38,956.38,0 days 00:15:56.380000,2014-03-20,2014.0,University of Arizona,2014 NCAA DI - Women,1994-06-22,6
Kiera Janzen,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:57.38,957.38,0 days 00:15:57.380000,2014-03-20,2014.0,University of Minnesota,2014 NCAA DI - Women,1993-02-04,6
Samantha Harding,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:58.12,958.12,0 days 00:15:58.120000,2014-02-19,2014.0,University of Minnesota,2014 B1G 10 Champs women,1994-05-31,6
Rachel Zilinskas,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,15:59.51,959.51,0 days 00:15:59.510000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1994-09-02,6
Madison Jacobi,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,16:01.09,961.09,0 days 00:16:01.090000,2014-03-20,2014.0,Florida State University,2014 NCAA DI - Women,1993-08-09,6
Kaitlin Burke,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,16:04.30,964.3,0 days 00:16:04.300000,2014-03-20,2014.0,Towson University,2014 NCAA DI - Women,1992-04-19,6
Jessica Thielmann,1650 Freestyle SCY Female,1650,Freestyle,SCY,Female,16:05.10,965.1,0 days 00:16:05.100000,2014-02-18,2014.0,University of Florida,2014 SEC Champs,1993-11-25,6
Connor Jaeger,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:29.27,869.27,0 days 00:14:29.270000,2014-03-27,2014.0,University of Michigan,2014 NCAA DI - Men,1991-04-30,6
Arthur Frayler,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:38.06,878.06,0 days 00:14:38.060000,2014-02-18,2014.0,University of Florida,2014 SEC Champs,1993-12-16,6
Jeremy Bagshaw,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:39.00,879.0,0 days 00:14:39,2014-03-27,2014.0,University of California Berkeley,2014 NCAA DI - Men,1992-04-21,6
Jordan Wilimovsky,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:42.99,882.99,0 days 00:14:42.990000,2014-02-26,2014.0,Northwestern University,2014 B1G 10 Champs Men,1994-04-22,6
Andrea D'Arrigo,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:43.15,883.15,0 days 00:14:43.150000,2014-02-18,2014.0,University of Florida,2014 SEC Champs,1995-04-28,6
Zane Grothe,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:45.55,885.55,0 days 00:14:45.550000,2014-03-27,2014.0,Auburn University,2014 NCAA DI - Men,1992-04-22,6
Andrew Gemmell,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:45.77,885.77,0 days 00:14:45.770000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1991-02-20,6
Matias Koski,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:45.91,885.91,0 days 00:14:45.910000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1994-05-18,6
Mitchell Huxhold,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:47.18,887.18,0 days 00:14:47.180000,2014-02-26,2014.0,California State University Bakersfield,2014 WAC Champs,1993-06-09,6
Anders Nielsen,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:47.88,887.88,0 days 00:14:47.880000,2013-12-05,2014.0,University of Michigan,2013 Winter Nationals,1991-04-11,6
Christopher Swanson,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:49.63,889.63,0 days 00:14:49.630000,2014-03-27,2014.0,University of Pennsylvania,2014 NCAA DI - Men,1994-08-31,6
Sean Ryan,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:50.61,890.61,0 days 00:14:50.610000,2014-03-27,2014.0,University of Michigan,2014 NCAA DI - Men,1992-08-13,6
William Freeman,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:50.69,890.69,0 days 00:14:50.690000,2014-03-27,2014.0,University of Georgia,2014 NCAA DI - Men,1991-10-18,6
Dylan Bunch,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:50.96,890.96,0 days 00:14:50.960000,2014-03-27,2014.0,University of Denver,2014 NCAA DI - Men,1993-11-05,6
Victor Goicoechea,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:52.10,892.1,0 days 00:14:52.100000,2014-02-19,2014.0,University of Hawaii (M),2014 MPSF Champs,1994-04-19,6
Daniel Thomson,1650 Freestyle SCY Male,1650,Freestyle,SCY,Male,14:52.17,892.17,0 days 00:14:52.170000,2014-03-27,2014.0,Stanford University,2014 NCAA DI - Men,1993-05-20,6
Paige Miller,100 Backstroke SCY Female,100,Backstroke,SCY,Female,50.70,50.7,0 days 00:00:50.700000,2014-03-20,2014.0,Texas A&M University,2014 NCAA DI - Women,1991-07-30,12
Courtney Bartholomew,100 Backstroke SCY Female,100,Backstroke,SCY,Female,50.73,50.73,0 days 00:00:50.730000,2013-11-22,2014.0,University of Virginia,Ohio State Invitational,1994-06-24,12
Cindy Tran,100 Backstroke SCY Female,100,Backstroke,SCY,Female,50.81,50.81,0 days 00:00:50.810000,2014-03-20,2014.0,University of California Berkeley,2014 NCAA DI - Women,1992-03-18,12
Felicia Lee,100 Backstroke SCY Female,100,Backstroke,SCY,Female,50.91,50.91,0 days 00:00:50.910000,2014-03-20,2014.0,Stanford University,2014 NCAA DI - Women,1992-05-19,12
Olivia Smoliga,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.00,51.0,0 days 00:00:51,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1994-10-12,12
Brooklynn Snodgrass,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.05,51.05,0 days 00:00:51.050000,2014-03-20,2014.0,Indiana University,2014 NCAA DI - Women,1994-04-19,12
Rachel Bootsma,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.19,51.19,0 days 00:00:51.190000,2014-02-26,2014.0,University of California Berkeley,2014 PAC-12 Champs women,1993-12-15,12
Elizabeth Pelton,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.27,51.27,0 days 00:00:51.270000,2013-12-05,2014.0,University of California Berkeley,2013 Winter Nationals,1993-11-26,12
Melanie Klaren,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.32,51.32,0 days 00:00:51.320000,2014-03-20,2014.0,University of California Berkeley,2014 NCAA DI - Women,1992-12-05,12
Madeline Andrews,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.42,51.42,0 days 00:00:51.420000,2014-03-20,2014.0,Stanford University,2014 NCAA DI - Women,1993-04-05,12
Lily Moldenhauer,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.48,51.48,0 days 00:00:51.480000,2014-02-26,2014.0,University of Texas,2014 Big 12 Champs,1991-09-13,12
Melissa Johnson,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.59,51.59,0 days 00:00:51.590000,2013-12-05,2014.0,University of California Berkeley,2013 Winter Nationals,1995-05-10,12
Kira Toussaint,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.68,51.68,0 days 00:00:51.680000,2014-02-19,2014.0,Florida Gulf Coast University,2014 CCSA Champs,1994-05-22,12
Sinead Russell,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.69,51.69,0 days 00:00:51.690000,2014-02-18,2014.0,University of Florida,2014 SEC Champs,1993-06-15,12
Emily Bos,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.84,51.84,0 days 00:00:51.840000,2014-03-20,2014.0,Auburn University,2014 NCAA DI - Women,1992-03-14,12
Anika Apostalon,100 Backstroke SCY Female,100,Backstroke,SCY,Female,51.92,51.92,0 days 00:00:51.920000,2014-02-19,2014.0,San Diego State University,2014 MW Champs,1995-02-09,12
Ryan Murphy,100 Backstroke SCY Male,100,Backstroke,SCY,Male,44.63,44.63,0 days 00:00:44.630000,2014-03-27,2014.0,University of California Berkeley,2014 NCAA DI - Men,1995-07-02,12
Shane Ryan,100 Backstroke SCY Male,100,Backstroke,SCY,Male,44.78,44.78,0 days 00:00:44.780000,2014-03-27,2014.0,Pennsylvania State University,2014 NCAA DI - Men,1994-01-27,12
Kevin Darmody,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.03,45.03,0 days 00:00:45.030000,2014-03-27,2014.0,University of Texas,2014 NCAA DI - Men,1993-02-16,12
Luca Spinazzola,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.13,45.13,0 days 00:00:45.130000,2014-03-27,2014.0,University of Southern California,2014 NCAA DI - Men,1992-12-18,12
David Nolan,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.21,45.21,0 days 00:00:45.210000,2014-03-27,2014.0,Stanford University,2014 NCAA DI - Men,1992-12-05,12
Eric Ress,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.25,45.25,0 days 00:00:45.250000,2014-02-27,2014.0,Indiana University,2014 B1G 10 Champs Men,1990-11-08,12
Bryce Bohman,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.29,45.29,0 days 00:00:45.290000,2014-03-27,2014.0,West Virginia University,2014 NCAA DI - Men,1990-06-23,12
Pavel Sankovich,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.31,45.31,0 days 00:00:45.310000,2014-02-28,2014.0,Florida State University,2014 ACC Champs Men,1990-06-29,12
Anthony Cox,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.42,45.42,0 days 00:00:45.420000,2014-03-27,2014.0,University of California Berkeley,2014 NCAA DI - Men,1990-06-15,12
Mitchell Friedemann,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.52,45.52,0 days 00:00:45.520000,2013-12-05,2014.0,University of Arizona,2013 UT Invite,1992-04-07,12
Nathaniel Savoy,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.61,45.61,0 days 00:00:45.610000,2014-02-26,2014.0,Pennsylvania State University,2014 B1G 10 Champs Men,1993-02-22,12
Kyle Darmody,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.66,45.66,0 days 00:00:45.660000,2014-02-18,2014.0,Auburn University,2014 SEC Champs,1994-09-30,12
Taylor Dale,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.73,45.73,0 days 00:00:45.730000,2014-03-27,2014.0,University of Georgia,2014 NCAA DI - Men,1994-12-29,12
James Wells,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.90,45.9,0 days 00:00:45.900000,2014-03-27,2014.0,Indiana University,2014 NCAA DI - Men,1992-03-11,12
Andreas Schiellerup,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.92,45.92,0 days 00:00:45.920000,2014-02-28,2014.0,North Carolina State University,2014 ACC Champs Men,1993-04-16,12
Garrett Trebilcock,100 Backstroke SCY Male,100,Backstroke,SCY,Male,45.92,45.92,0 days 00:00:45.920000,2014-03-08,2014.0,Ohio State University,2014 Yellow Jacket Championshi,1991-10-22,12
Elizabeth Pelton,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:49.59,109.59,0 days 00:01:49.590000,2013-12-05,2014.0,University of California Berkeley,2013 Winter Nationals,1993-11-26,13
Brooklynn Snodgrass,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:50.52,110.52,0 days 00:01:50.520000,2014-03-20,2014.0,Indiana University,2014 NCAA DI - Women,1994-04-19,13
Courtney Bartholomew,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:50.55,110.55,0 days 00:01:50.550000,2013-11-22,2014.0,University of Virginia,Ohio State Invitational,1994-06-24,13
Bonnie Brandon,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:50.70,110.7,0 days 00:01:50.700000,2013-12-05,2014.0,University of Arizona,2013 UT Invite,1993-12-28,13
Sinead Russell,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:51.44,111.44,0 days 00:01:51.440000,2013-11-22,2014.0,University of Florida,Ohio State Invitational,1993-06-15,13
Melissa Johnson,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:51.54,111.54,0 days 00:01:51.540000,2013-12-05,2014.0,University of California Berkeley,2013 Winter Nationals,1995-05-10,13
Aubrey Peacock,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.37,112.37,0 days 00:01:52.370000,2014-03-20,2014.0,Auburn University,2014 NCAA DI - Women,1991-10-18,13
Melanie Klaren,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.44,112.44,0 days 00:01:52.440000,2014-03-20,2014.0,University of California Berkeley,2014 NCAA DI - Women,1992-12-05,13
Rachel Zilinskas,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.70,112.7,0 days 00:01:52.700000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1994-09-02,13
Samantha Corea,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.81,112.81,0 days 00:01:52.810000,2014-02-19,2014.0,University of Denver,2014 Summit Champs,1993-10-16,13
Jillian Vitarius,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.83,112.83,0 days 00:01:52.830000,2014-03-20,2014.0,Auburn University,2014 NCAA DI - Women,1993-09-30,13
Paige Miller,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:52.84,112.84,0 days 00:01:52.840000,2014-03-20,2014.0,Texas A&M University,2014 NCAA DI - Women,1991-07-30,13
Kendyl Stewart,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:53.10,113.1,0 days 00:01:53.100000,2013-12-05,2014.0,University of Southern California,2013 UT Invite,1994-08-17,13
Annemarie Thayer,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:53.25,113.25,0 days 00:01:53.250000,2014-03-20,2014.0,Stanford University,2014 NCAA DI - Women,1992-09-23,13
Felicia Lee,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:53.36,113.36,0 days 00:01:53.360000,2013-11-21,2014.0,Stanford University,Art Adamson Invitational,1992-05-19,13
Melanie McClure,200 Backstroke SCY Female,200,Backstroke,SCY,Female,1:53.36,113.36,0 days 00:01:53.360000,2014-03-20,2014.0,Texas A&M University,2014 NCAA DI - Women,1992-06-28,13
Ryan Murphy,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:37.35,97.35,0 days 00:01:37.350000,2014-03-27,2014.0,University of California Berkeley,2014 NCAA DI - Men,1995-07-02,13
Eric Ress,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:38.69,98.69,0 days 00:01:38.690000,2014-03-27,2014.0,Indiana University,2014 NCAA DI - Men,1990-11-08,13
David Nolan,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:39.17,99.17,0 days 00:01:39.170000,2014-03-27,2014.0,Stanford University,2014 NCAA DI - Men,1992-12-05,13
Sean Lehane,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:39.42,99.42,0 days 00:01:39.420000,2014-03-27,2014.0,University of Tennessee,2014 NCAA DI - Men,1994-11-21,13
Jacob Pebley,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:39.59,99.59,0 days 00:01:39.590000,2014-03-27,2014.0,University of California Berkeley,2014 NCAA DI - Men,1993-09-17,13
Bryce Bohman,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:39.83,99.83,0 days 00:01:39.830000,2014-03-27,2014.0,West Virginia University,2014 NCAA DI - Men,1990-06-23,13
Andrew Teduits,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:39.84,99.84,0 days 00:01:39.840000,2014-02-26,2014.0,University of Wisconsin Madison,2014 B1G 10 Champs Men,1993-07-09,13
Collin Higgins,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.10,100.1,0 days 00:01:40.100000,2014-03-27,2014.0,VA Tech,2014 NCAA DI - Men,1993-09-19,13
Kevin Darmody,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.18,100.18,0 days 00:01:40.180000,2014-03-27,2014.0,University of Texas,2014 NCAA DI - Men,1993-02-16,13
John Conger,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.27,100.27,0 days 00:01:40.270000,2014-03-27,2014.0,University of Texas,2014 NCAA DI - Men,1994-09-26,13
Tynan Stewart,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.37,100.37,0 days 00:01:40.370000,2014-03-27,2014.0,University of Georgia,2014 NCAA DI - Men,1994-07-13,13
Patrick Murphy,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.50,100.5,0 days 00:01:40.500000,2014-03-27,2014.0,University of Texas,2014 NCAA DI - Men,1991-10-13,13
Stephen Coetzer,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.53,100.53,0 days 00:01:40.530000,2014-02-26,2014.0,North Carolina State University,2014 ACC Champs Men,1993-01-04,13
Joseph Patching,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.67,100.67,0 days 00:01:40.670000,2014-03-27,2014.0,Auburn University,2014 NCAA DI - Men,1994-04-16,13
Matthew Austin,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.74,100.74,0 days 00:01:40.740000,2014-03-12,2014.0,Queens University of Charlotte,2014 NCAA DII ,1995-03-31,13
Connor McDonald,200 Backstroke SCY Male,200,Backstroke,SCY,Male,1:40.74,100.74,0 days 00:01:40.740000,2014-02-26,2014.0,Ohio State University,2014 B1G 10 Champs Men,1993-03-13,13
Breeja Larson,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,57.23,57.23,0 days 00:00:57.230000,2014-03-20,2014.0,Texas A&M University,2014 NCAA DI - Women,1992-04-16,15
Emily McClellan,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,57.76,57.76,0 days 00:00:57.760000,2014-03-20,2014.0,University of Wisconsin Milwaukee,2014 NCAA DI - Women,1992-06-21,15
Emma Reaney,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,57.79,57.79,0 days 00:00:57.790000,2014-03-20,2014.0,University of Notre Dame,2014 NCAA DI - Women,1992-10-20,15
Molly Hannis,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,58.22,58.22,0 days 00:00:58.220000,2014-02-18,2014.0,University of Tennessee,2014 SEC Champs,1992-03-13,15
Kasey Carlson,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,58.47,58.47,0 days 00:00:58.470000,2014-03-20,2014.0,University of Southern California,2014 NCAA DI - Women,1991-11-26,15
Mary Olsen,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,58.70,58.7,0 days 00:00:58.700000,2014-03-20,2014.0,Stanford University,2014 NCAA DI - Women,1992-12-07,15
Laura Simon,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,58.96,58.96,0 days 00:00:58.960000,2014-02-19,2014.0,University of Virginia,2014 ACC Champs women ,1994-04-24,15
Melanie Margalis,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.15,59.15,0 days 00:00:59.150000,2013-11-22,2014.0,University of Georgia,Auburn Swimming and Diving Fal,1991-12-30,15
Patricia Burchell,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.17,59.17,0 days 00:00:59.170000,2014-02-18,2014.0,University of Alabama,2014 SEC Champs,1993-05-04,15
Andrea Cottrell,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.35,59.35,0 days 00:00:59.350000,2014-02-19,2014.0,University of Louisville,2014 AAC Champ,1995-06-30,15
Sycerika McMahon,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.35,59.35,0 days 00:00:59.350000,2014-02-18,2014.0,Texas A&M University,2014 SEC Champs,1995-04-11,15
Gretchen Jaques,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.39,59.39,0 days 00:00:59.390000,2013-12-05,2014.0,University of Texas,2013 UT Invite,1993-04-10,15
Bronwyn Pasloski,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.39,59.39,0 days 00:00:59.390000,2014-03-20,2014.0,Indiana University,2014 NCAA DI - Women,1992-09-05,15
Hrafnhildur Luthersdottir,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.55,59.55,0 days 00:00:59.550000,2013-11-22,2014.0,University of Florida,Ohio State Invitational,1991-08-02,15
Ashley McGregor,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.55,59.55,0 days 00:00:59.550000,2014-02-18,2014.0,Texas A&M University,2014 SEC Champs,1993-03-01,15
Tara-Lynn Nicholas,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.55,59.55,0 days 00:00:59.550000,2014-03-20,2014.0,Southern Methodist University,2014 NCAA DI - Women,1995-05-28,15
Annie Zhu,100 Breaststroke SCY Female,100,Breaststroke,SCY,Female,59.55,59.55,0 days 00:00:59.550000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1994-09-01,15
Kevin Cordes,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,50.04,50.04,0 days 00:00:50.040000,2014-03-27,2014.0,University of Arizona,2014 NCAA DI - Men,1993-08-13,15
Nicolas Fink,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,51.25,51.25,0 days 00:00:51.250000,2014-02-18,2014.0,University of Georgia,2014 SEC Champs,1993-07-03,15
Anton McKee,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,51.70,51.7,0 days 00:00:51.700000,2014-02-18,2014.0,University of Alabama,2014 SEC Champs,1993-12-18,15
Richard Funk,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,51.75,51.75,0 days 00:00:51.750000,2014-02-26,2014.0,University of Michigan,2014 B1G 10 Champs Men,1992-11-22,15
Bruno Ortiz,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,51.92,51.92,0 days 00:00:51.920000,2014-02-26,2014.0,University of Michigan,2014 B1G 10 Champs Men,1993-02-15,15
Cody Miller,100 Breaststroke SCY Male,100,Breaststroke,SCY,Male,51.99,51.99,0 days 00:00:51.990000,2014-02-26,2014.0,Indiana University,2014 B1G 10 Champs Men,1992-01-09,15
