name,event,distance,stroke,course,gender,time_(string),time_(seconds),time_(HH:MM:SS),date,season,team,meet,birth_date,event_id
Arianna Vanderpool-Wallace,50 Freestyle SCY Female,50,Freestyle,SCY,Female,22.10,22.1,0 days 00:00:22.100000,2009-03-19,2009.0,Auburn University,2009 NCAA DI - Women,1990-03-04,1
Samantha Woodward,50 Freestyle SCY Female,50,Freestyle,SCY,Female,22.16,22.16,0 days 00:00:22.160000,2009-03-19,2009.0,Stanford University,2009 NCAA DI - Women,1990-12-05,1
Stephanie Napier,50 Freestyle SCY Female,50,Freestyle,SCY,Female,22.17,22.17,0 days 00:00:22.170000,2009-02-18,2009.0,University of Florida,2009 SEC Championships,1988-04-25,1
Matthew Targett,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.52,18.52,0 days 00:00:18.520000,2009-02-18,2009.0,Auburn University,2009 SEC Championships,1985-12-24,1
Nathan Adrian,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.71,18.71,0 days 00:00:18.710000,2009-03-26,2009.0,University of California Berkeley,2009 NCAA DI - Men,1988-12-07,1
Alexander Righi,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.82,18.82,0 days 00:00:18.820000,2009-03-26,2009.0,Yale University,2009 NCAA DI - Men,1986-08-13,1
Jakob Andkjaer,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.83,18.83,0 days 00:00:18.830000,2009-03-26,2009.0,Auburn University,2009 NCAA DI - Men,1985-05-07,1
James Feigen,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.84,18.84,0 days 00:00:18.840000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1989-09-26,1
Alexander Coville,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.87,18.87,0 days 00:00:18.870000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1988-07-17,1
Austin Staab,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.96,18.96,0 days 00:00:18.960000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1988-11-21,1
Gideon Louw,50 Freestyle SCY Male,50,Freestyle,SCY,Male,18.99,18.99,0 days 00:00:18.990000,2009-03-26,2009.0,Auburn University,2009 NCAA DI - Men,1987-09-04,1
Jason Dunford,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.09,19.09,0 days 00:00:19.090000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1986-11-28,1
Jordan Smith,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.09,19.09,0 days 00:00:19.090000,2009-03-26,2009.0,University of Arizona,2009 NCAA DI - Men,1987-09-25,1
Barry Murphy,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.14,19.14,0 days 00:00:19.140000,2009-03-26,2009.0,University of Tennessee,2009 NCAA DI - Men,1985-10-05,1
Josh Schneider,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.17,19.17,0 days 00:00:19.170000,2009-02-18,2009.0,University of Cincinnati,2009 Big East Champs,1988-01-11,1
David Walters,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.18,19.18,0 days 00:00:19.180000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1987-09-27,1
Graeme Moore,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.22,19.22,0 days 00:00:19.220000,2009-03-26,2009.0,University of California Berkeley,2009 NCAA DI - Men,1989-01-28,1
Lars Persson,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.27,19.27,0 days 00:00:19.270000,2009-03-26,2009.0,University of Tennessee,2009 NCAA DI - Men,1983-12-15,1
David Dunford,50 Freestyle SCY Male,50,Freestyle,SCY,Male,19.28,19.28,0 days 00:00:19.280000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1988-09-29,1
Dana Vollmer,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.17,47.17,0 days 00:00:47.170000,2009-03-19,2009.0,University of California Berkeley,2009 NCAA DI - Women,1987-11-13,2
Triin Aljand,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.35,47.35,0 days 00:00:47.350000,2008-11-21,2009.0,Texas A&M University,Art Adamson Invitational,1985-07-08,2
Julia Smit,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.44,47.44,0 days 00:00:47.440000,2009-03-19,2009.0,Stanford University,2009 NCAA DI - Women,1987-12-14,2
Karlee Carver,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.48,47.48,0 days 00:00:47.480000,2009-03-19,2009.0,University of Texas,2009 NCAA DI - Women,1990-01-24,2
Kate Dwelley,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.50,47.5,0 days 00:00:47.500000,2009-03-21,2009.0,Stanford University,2009 NCAA DI - Women,1989-02-10,2
Morgan Scroggy,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.73,47.73,0 days 00:00:47.730000,2009-03-19,2009.0,University of Georgia,2009 NCAA DI - Women,1988-08-02,2
Justine Schluntz,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.74,47.74,0 days 00:00:47.740000,2008-12-06,2009.0,University of Arizona,UT Invite,1987-05-28,2
Lara Jackson,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.76,47.76,0 days 00:00:47.760000,2009-03-19,2009.0,University of Arizona,2009 NCAA DI - Women,1986-10-14,2
Hannah Wilson,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.85,47.85,0 days 00:00:47.850000,2009-03-19,2009.0,University of California Berkeley,2009 NCAA DI - Women,1989-03-10,2
Arianna Vanderpool-Wallace,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.90,47.9,0 days 00:00:47.900000,2008-12-04,2009.0,Auburn University,2008 Winter Nationals,1990-03-04,2
Caitlin Geary,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.92,47.92,0 days 00:00:47.920000,2009-03-19,2009.0,Auburn University,2009 NCAA DI - Women,1989-06-19,2
Hee-jin Chang,100 Freestyle SCY Female,100,Freestyle,SCY,Female,47.93,47.93,0 days 00:00:47.930000,2009-03-19,2009.0,University of Texas,2009 NCAA DI - Women,1986-09-05,2
Stacy Busack,100 Freestyle SCY Female,100,Freestyle,SCY,Female,48.08,48.08,0 days 00:00:48.080000,2009-02-18,2009.0,University of Minnesota,2009 B1G 10 Champs women,1986-12-02,2
Sara Smith,100 Freestyle SCY Female,100,Freestyle,SCY,Female,48.10,48.1,0 days 00:00:48.100000,2009-02-18,2009.0,VA Tech,2009 ACC Champs women,1987-04-07,2
Taylor Baughman,100 Freestyle SCY Female,100,Freestyle,SCY,Female,48.14,48.14,0 days 00:00:48.140000,2009-03-19,2009.0,University of Arizona,2009 NCAA DI - Women,1986-12-10,2
Madison Kennedy,100 Freestyle SCY Female,100,Freestyle,SCY,Female,48.18,48.18,0 days 00:00:48.180000,2009-02-25,2009.0,University of California Berkeley,2009 PAC 10 Champs women,1987-12-22,2
Nathan Adrian,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.08,41.08,0 days 00:00:41.080000,2009-03-26,2009.0,University of California Berkeley,2009 NCAA DI - Men,1988-12-07,2
James Feigen,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.49,41.49,0 days 00:00:41.490000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1989-09-26,2
Matthew Targett,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.55,41.55,0 days 00:00:41.550000,2009-02-18,2009.0,Auburn University,2009 SEC Championships,1985-12-24,2
Alexander Righi,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.71,41.71,0 days 00:00:41.710000,2009-03-26,2009.0,Yale University,2009 NCAA DI - Men,1986-08-13,2
David Walters,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.92,41.92,0 days 00:00:41.920000,2009-02-25,2009.0,University of Texas,2009 Big 12 Champs,1987-09-27,2
Gideon Louw,100 Freestyle SCY Male,100,Freestyle,SCY,Male,41.95,41.95,0 days 00:00:41.950000,2009-02-18,2009.0,Auburn University,2009 SEC Championships,1987-09-04,2
Austin Staab,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.06,42.06,0 days 00:00:42.060000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1988-11-21,2
Nicolas Nilo,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.08,42.08,0 days 00:00:42.080000,2009-03-26,2009.0,University of Arizona,2009 NCAA DI - Men,1987-08-04,2
Jakob Andkjaer,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.18,42.18,0 days 00:00:42.180000,2009-03-26,2009.0,Auburn University,2009 NCAA DI - Men,1985-05-07,2
Alexander Coville,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.37,42.37,0 days 00:00:42.370000,2009-03-07,2009.0,Stanford University,2009 PAC 10 Champs men,1988-07-17,2
Lars Persson,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.40,42.4,0 days 00:00:42.400000,2008-11-19,2009.0,University of Tennessee,Tennessee Invitational,1983-12-15,2
Jakob Allen,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.45,42.45,0 days 00:00:42.450000,2009-03-04,2009.0,Stanford University,2009 PAC 10 Champs men,1989-05-18,2
Graeme Moore,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.57,42.57,0 days 00:00:42.570000,2009-03-26,2009.0,University of California Berkeley,2009 NCAA DI - Men,1989-01-28,2
Peter Jameson,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.63,42.63,0 days 00:00:42.630000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1987-06-07,2
Brett Fraser,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.64,42.64,0 days 00:00:42.640000,2009-02-21,2009.0,University of Florida,2009 SEC Championships,1989-08-28,2
Eric McGinnis,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.67,42.67,0 days 00:00:42.670000,2009-02-18,2009.0,University of Kentucky,2009 SEC Championships,1987-11-29,2
Dana Vollmer,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:41.53,101.53,0 days 00:01:41.530000,2009-02-25,2009.0,University of California Berkeley,2009 PAC 10 Champs women,1987-11-13,3
Allison Schmitt,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:42.90,102.9,0 days 00:01:42.900000,2009-02-18,2009.0,University of Georgia,2009 SEC Championships,1990-06-07,3
Morgan Scroggy,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:42.90,102.9,0 days 00:01:42.900000,2009-03-19,2009.0,University of Georgia,2009 NCAA DI - Women,1988-08-02,3
Ava Ohlgren,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:42.99,102.99,0 days 00:01:42.990000,2009-02-18,2009.0,Auburn University,2009 SEC Championships,1988-01-31,3
Sara Isakovic,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.00,103.0,0 days 00:01:43,2009-02-25,2009.0,University of California Berkeley,2009 PAC 10 Champs women,1988-06-09,3
Kate Dwelley,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.14,103.14,0 days 00:01:43.140000,2009-03-19,2009.0,Stanford University,2009 NCAA DI - Women,1989-02-10,3
Caitlin Geary,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.17,103.17,0 days 00:01:43.170000,2009-02-18,2009.0,Auburn University,2009 SEC Championships,1989-06-19,3
Karlee Carver,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.21,103.21,0 days 00:01:43.210000,2009-03-19,2009.0,University of Texas,2009 NCAA DI - Women,1990-01-24,3
Christine Marshall,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.85,103.85,0 days 00:01:43.850000,2009-03-19,2009.0,Texas A&M University,2009 NCAA DI - Women,1986-08-11,3
Julia Smit,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.88,103.88,0 days 00:01:43.880000,2009-02-25,2009.0,Stanford University,2009 PAC 10 Champs women,1987-12-14,3
Chelsea Nauta,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.00,104.0,0 days 00:01:44,2009-03-19,2009.0,University of Georgia,2009 NCAA DI - Women,1988-10-14,3
Justine Schluntz,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.00,104.0,0 days 00:01:44,2008-12-04,2009.0,University of Arizona,UT Invite,1987-05-28,3
Jenny Shaughnessy,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.73,104.73,0 days 00:01:44.730000,2009-02-18,2009.0,University of Minnesota,2009 B1G 10 Champs women,1987-01-15,3
Leone Vorster,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.73,104.73,0 days 00:01:44.730000,2009-03-19,2009.0,University of Arizona,2009 NCAA DI - Women,1988-02-05,3
Meredith McCarthy,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.80,104.8,0 days 00:01:44.800000,2009-03-19,2009.0,University of Minnesota,2009 NCAA DI - Women,1987-08-09,3
Liv Jensen,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.81,104.81,0 days 00:01:44.810000,2009-03-19,2009.0,University of California Berkeley,2009 NCAA DI - Women,1990-04-24,3
Shaune Fraser,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:31.70,91.7,0 days 00:01:31.700000,2009-03-26,2009.0,University of Florida,2009 NCAA DI - Men,1988-03-29,3
David Walters,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:31.72,91.72,0 days 00:01:31.720000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1987-09-27,3
Richard Berens,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.01,92.01,0 days 00:01:32.010000,2009-02-25,2009.0,University of Texas,2009 Big 12 Champs,1988-04-21,3
Jean Basson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.48,92.48,0 days 00:01:32.480000,2009-03-26,2009.0,University of Arizona,2009 NCAA DI - Men,1987-10-05,3
Austin Staab,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.71,92.71,0 days 00:01:32.710000,2009-03-04,2009.0,Stanford University,2009 PAC 10 Champs men,1988-11-21,3
Lars Persson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.79,92.79,0 days 00:01:32.790000,2008-11-19,2009.0,University of Tennessee,Tennessee Invitational,1983-12-15,3
Matthew McLean,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.80,92.8,0 days 00:01:32.800000,2009-02-25,2009.0,University of Virginia,2009 ACC Champs men,1988-05-13,3
Nathan Adrian,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.98,92.98,0 days 00:01:32.980000,2009-03-04,2009.0,University of California Berkeley,2009 PAC 10 Champs men,1988-12-07,3
Douglas Robison,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.05,93.05,0 days 00:01:33.050000,2009-02-25,2009.0,University of Virginia,2009 ACC Champs men,1988-12-05,3
Scott Clary,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.10,93.1,0 days 00:01:33.100000,2009-03-27,2009.0,University of Michigan,2009 NCAA DI - Men,1989-03-12,3
Scott Jostes,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.21,93.21,0 days 00:01:33.210000,2009-02-25,2009.0,University of Texas,2009 Big 12 Champs,1989-06-07,3
Blake Worsley,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.40,93.4,0 days 00:01:33.400000,2009-02-18,2009.0,University of Denver,2009 Sun Belt Champs,1987-11-07,3
Nicolas Nilo,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.45,93.45,0 days 00:01:33.450000,2009-03-26,2009.0,University of Arizona,2009 NCAA DI - Men,1987-08-04,3
Douglas Lennox,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.50,93.5,0 days 00:01:33.500000,2009-03-06,2009.0,Princeton University,2009 Ivy League Champs men,1987-04-10,3
Brett Fraser,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.62,93.62,0 days 00:01:33.620000,2009-02-18,2009.0,University of Florida,2009 SEC Championships,1989-08-28,3
Peter Jameson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.64,93.64,0 days 00:01:33.640000,2009-03-26,2009.0,University of Texas,2009 NCAA DI - Men,1987-06-07,3
Allison Schmitt,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:35.17,275.17,0 days 00:04:35.170000,2009-03-19,2009.0,University of Georgia,2009 NCAA DI - Women,1990-06-07,4
Wendy Trott,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:35.80,275.8,0 days 00:04:35.800000,2008-12-05,2009.0,University of Georgia,2008 GA Georgia Fall Invite,1990-02-14,4
Chelsea Nauta,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:35.86,275.86,0 days 00:04:35.860000,2008-12-05,2009.0,University of Georgia,Georgia Fall Invite,1988-10-14,4
Jessica White,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:36.61,276.61,0 days 00:04:36.610000,2008-11-21,2009.0,Indiana University,2008 Hoosierland Open Invitati,1990-09-12,4
Margaret Bird,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:36.63,276.63,0 days 00:04:36.630000,2009-03-19,2009.0,Auburn University,2009 NCAA DI - Women,1988-07-24,4
Sara Isakovic,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:36.79,276.79,0 days 00:04:36.790000,2009-03-19,2009.0,University of California Berkeley,2009 NCAA DI - Women,1988-06-09,4
Alyssa Anderson,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:37.87,277.87,0 days 00:04:37.870000,2009-03-19,2009.0,University of Arizona,2009 NCAA DI - Women,1990-09-30,4
Alicia Aemisegger,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:38.02,278.02,0 days 00:04:38.020000,2009-03-19,2009.0,Princeton University,2009 NCAA DI - Women,1987-11-01,4
Katinka Hosszu,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:38.52,278.52,0 days 00:04:38.520000,2009-03-19,2009.0,University of Southern California,2009 NCAA DI - Women,1989-05-03,4
Whitney Sprague,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:38.72,278.72,0 days 00:04:38.720000,2009-03-19,2009.0,University of North Carolina Chapel Hill,2009 NCAA DI - Women,1986-12-16,4
Yuen Kobayashi,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:38.91,278.91,0 days 00:04:38.910000,2009-03-19,2009.0,University of Minnesota,2009 NCAA DI - Women,1986-05-16,4
Lauren Boyle,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:38.99,278.99,0 days 00:04:38.990000,2009-03-19,2009.0,University of California Berkeley,2009 NCAA DI - Women,1987-12-14,4
Katura Harvey,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.12,279.12,0 days 00:04:39.120000,2009-02-18,2009.0,University of North Carolina Chapel Hill,2009 ACC Champs women,1989-02-25,4
Laurabeth Guenthner,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.16,279.16,0 days 00:04:39.160000,2009-02-18,2009.0,University of Florida,2009 SEC Championships,1987-02-25,4
Leone Vorster,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.83,279.83,0 days 00:04:39.830000,2008-12-04,2009.0,University of Arizona,UT Invite,1988-02-05,4
Ashley Wise,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.85,279.85,0 days 00:04:39.850000,2009-02-18,2009.0,University of Minnesota,2009 B1G 10 Champs women,1990-10-21,4
Jean Basson,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:08.92,248.92,0 days 00:04:08.920000,2009-03-26,2009.0,University of Arizona,2009 NCAA DI - Men,1987-10-05,4
Matthew McLean,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:10.00,250.0,0 days 00:04:10,2009-02-25,2009.0,University of Virginia,2009 ACC Champs men,1988-05-13,4
Troy Prinsloo,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:12.49,252.49,0 days 00:04:12.490000,2009-03-26,2009.0,University of Georgia,2009 NCAA DI - Men,1985-11-16,4
Matthew Patton,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:12.80,252.8,0 days 00:04:12.800000,2008-12-04,2009.0,University of Michigan,2008 Winter Nationals,1987-04-03,4
Jackson Wilcox,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:13.50,253.5,0 days 00:04:13.500000,2009-02-25,2009.0,University of Texas,2009 Big 12 Champs,1989-08-16,4
Scott Spansail,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:13.79,253.79,0 days 00:04:13.790000,2009-03-26,2009.0,University of Washington,2009 NCAA DI - Men,1987-01-26,4
Blake Worsley,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:13.81,253.81,0 days 00:04:13.810000,2009-03-26,2009.0,University of Denver,2009 NCAA DI - Men,1987-11-07,4
John Snawerdt,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.26,254.26,0 days 00:04:14.260000,2009-03-26,2009.0,University of Virginia,2009 NCAA DI - Men,1989-04-11,4
Kyle Young,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.60,254.6,0 days 00:04:14.600000,2009-02-25,2009.0,Florida State University,2009 ACC Champs men,1986-06-09,4
Scott Clary,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.66,254.66,0 days 00:04:14.660000,2008-12-04,2009.0,University of Michigan,2008 Winter Nationals,1989-03-12,4
Balazs Gercsak,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.67,254.67,0 days 00:04:14.670000,2009-03-26,2009.0,University of Florida,2009 NCAA DI - Men,1986-10-14,4
David Mosko,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.67,254.67,0 days 00:04:14.670000,2009-03-04,2009.0,Stanford University,2009 PAC 10 Champs men,1988-12-22,4
Robert Bollier,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.75,254.75,0 days 00:04:14.750000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1989-08-22,4
Taylor Smith,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:15.19,255.19,0 days 00:04:15.190000,2009-02-25,2009.0,University of Virginia,2009 ACC Champs men,1988-08-28,4
Mark Randall,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:15.64,255.64,0 days 00:04:15.640000,2009-02-18,2009.0,University of Alabama,2009 SEC Championships,1986-01-21,4
Chad La Tourette,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:15.84,255.84,0 days 00:04:15.840000,2009-03-26,2009.0,Stanford University,2009 NCAA DI - Men,1988-10-07,4
Julia Smit,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:37.35,577.35,0 days 00:09:37.350000,2009-02-14,2009.0,Stanford University,Cal vs. Stanford 2-14-09,1987-12-14,5
Ashley Twichell,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:37.48,577.48,0 days 00:09:37.480000,2009-02-18,2009.0,Duke University,2009 ACC Champs women,1989-06-16,5
Wendy Trott,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:38.80,578.8,0 days 00:09:38.800000,2009-01-10,2009.0,University of Georgia,UGA vs Texas,1990-02-14,5
Kelsey Ditto,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:39.05,579.05,0 days 00:09:39.050000,2009-01-10,2009.0,University of Georgia,UGA vs Texas,1989-04-21,5
Alicia Aemisegger,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:40.09,580.09,0 days 00:09:40.090000,2009-01-30,2009.0,Princeton University,Women's Harvard-Yale-Princeton,1987-11-01,5
Kristen Beales,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:41.96,581.96,0 days 00:09:41.960000,2009-01-30,2009.0,University of Florida,Florida vs.Tennessee (Women's),1988-03-04,5
Lauren Boyle,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:42.93,582.93,0 days 00:09:42.930000,2009-02-14,2009.0,University of California Berkeley,Cal vs. Stanford 2-14-09,1987-12-14,5
Alexandra Clarke,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:43.09,583.09,0 days 00:09:43.090000,2009-02-26,2009.0,Harvard University,2009 IVY League Champs women,1988-08-17,5
Katinka Hosszu,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:43.61,583.61,0 days 00:09:43.610000,2009-01-30,2009.0,University of Southern California,Cal vs. USC 1-30-09,1989-05-03,5
Casey Radcliff,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:43.91,583.91,0 days 00:09:43.910000,2009-03-05,2009.0,Texas A&M University,2009 GU AGS Sectional Champs,1989-03-08,5
Alyssa Anderson,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:44.65,584.65,0 days 00:09:44.650000,2008-11-14,2009.0,University of Arizona,2008 OB USC-Arizona-Arizona St,1990-09-30,5
