name,event,distance,stroke,course,gender,time_(string),time_(seconds),time_(HH:MM:SS),date,season,team,meet,birth_date,event_id
Albert Subirats,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.52,42.52,0 days 00:00:42.520000,2008-03-29,2008.0,University of Arizona,2008 NCAA DI - Men,1986-09-25,2
David Walters,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.57,42.57,0 days 00:00:42.570000,2008-02-27,2008.0,University of Texas,2008 Big 12 Champs,1987-09-27,2
Joel Greenshields,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.68,42.68,0 days 00:00:42.680000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1988-04-14,2
Jason Dunford,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.79,42.79,0 days 00:00:42.790000,2008-03-05,2008.0,Stanford University,2008 PAC-10 Champs men ,1986-11-28,2
Dominik Meichtry,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.86,42.86,0 days 00:00:42.860000,2008-03-27,2008.0,University of California Berkeley,2008 NCAA DI - Men,1984-11-18,2
Robert Savulich,100 Freestyle SCY Male,100,Freestyle,SCY,Male,42.89,42.89,0 days 00:00:42.890000,2008-02-28,2008.0,University of Michigan,2008 B1G 10 Champs men,1987-08-28,2
Jonathan Jackson,100 Freestyle SCY Male,100,Freestyle,SCY,Male,43.11,43.11,0 days 00:00:43.110000,2008-02-27,2008.0,University of Texas,2008 Big 12 Champs,1989-07-21,2
Austin Staab,100 Freestyle SCY Male,100,Freestyle,SCY,Male,43.11,43.11,0 days 00:00:43.110000,2008-03-05,2008.0,Stanford University,2008 PAC-10 Champs men ,1988-11-21,2
Christine Magnuson,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.00,103.0,0 days 00:01:43,2008-02-20,2008.0,University of Tennessee,2008 SEC Champs,1985-10-17,3
Caroline Burckle,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.10,103.1,0 days 00:01:43.100000,2008-03-20,2008.0,University of Florida,2008 NCAA DI - Women,1986-06-24,3
Lacey Nymeyer,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.33,103.33,0 days 00:01:43.330000,2008-03-20,2008.0,University of Arizona,2008 NCAA DI - Women,1985-10-29,3
Emily Kukors,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.47,103.47,0 days 00:01:43.470000,2008-02-20,2008.0,Auburn University,2008 SEC Champs,1985-04-13,3
Julia Wilkinson,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.64,103.64,0 days 00:01:43.640000,2008-03-20,2008.0,Texas A&M University,2008 NCAA DI - Women,1987-06-12,3
Ava Ohlgren,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:43.68,103.68,0 days 00:01:43.680000,2008-02-20,2008.0,Auburn University,2008 SEC Champs,1988-01-31,3
Julia Smit,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.52,104.52,0 days 00:01:44.520000,2008-02-16,2008.0,Stanford University,CAL @ Stanford,1987-12-14,3
Christine Marshall,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.72,104.72,0 days 00:01:44.720000,2008-03-21,2008.0,Texas A&M University,2008 NCAA DI - Women,1986-08-11,3
Michelle Parkhurst,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.74,104.74,0 days 00:01:44.740000,2008-02-20,2008.0,Clemson University,2008 ACC Champs women,1987-08-20,3
Caitlin Geary,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.85,104.85,0 days 00:01:44.850000,2007-11-29,2008.0,Auburn University,2007 Winter Nationals,1989-06-19,3
Dana Vollmer,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.86,104.86,0 days 00:01:44.860000,2007-11-29,2008.0,University of California Berkeley,2007 Winter Nationals,1987-11-13,3
Andrea Hupman,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.89,104.89,0 days 00:01:44.890000,2008-02-21,2008.0,Northwestern University,2008 B1G 10 Champ women,1985-11-02,3
Christa Riggins,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.89,104.89,0 days 00:01:44.890000,2008-02-20,2008.0,University of Notre Dame,2008 Big East Champ,1987-06-17,3
Kate Dwelley,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:44.98,104.98,0 days 00:01:44.980000,2008-03-20,2008.0,Stanford University,2008 NCAA DI - Women,1989-02-10,3
Chelsea Nauta,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:45.05,105.05,0 days 00:01:45.050000,2008-03-20,2008.0,University of Georgia,2008 NCAA DI - Women,1988-10-14,3
Jennifer Blackman,200 Freestyle SCY Female,200,Freestyle,SCY,Female,1:45.29,105.29,0 days 00:01:45.290000,2008-02-27,2008.0,Southern Methodist University,2008 C-USA Champs women,1986-01-07,3
David Walters,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.51,92.51,0 days 00:01:32.510000,2008-02-27,2008.0,University of Texas,2008 Big 12 Champs,1987-09-27,3
Darian Townsend,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.85,92.85,0 days 00:01:32.850000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1984-08-28,3
Matthew McGinnis,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:32.93,92.93,0 days 00:01:32.930000,2008-03-27,2008.0,University of Texas,2008 NCAA DI - Men,1985-08-25,3
Shaune Fraser,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.15,93.15,0 days 00:01:33.150000,2008-03-27,2008.0,University of Florida,2008 NCAA DI - Men,1988-03-29,3
Daniel Beal,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.26,93.26,0 days 00:01:33.260000,2008-03-27,2008.0,Stanford University,2008 NCAA DI - Men,1985-12-24,3
Jean Basson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.37,93.37,0 days 00:01:33.370000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1987-10-05,3
Lars Persson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.46,93.46,0 days 00:01:33.460000,2008-03-28,2008.0,University of Tennessee,2008 NCAA DI - Men,1983-12-15,3
Dominik Meichtry,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.56,93.56,0 days 00:01:33.560000,2008-03-27,2008.0,University of California Berkeley,2008 NCAA DI - Men,1984-11-18,3
Nicolas Nilo,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.69,93.69,0 days 00:01:33.690000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1987-08-04,3
Joel Greenshields,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:33.95,93.95,0 days 00:01:33.950000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1988-04-14,3
Nolan Morrell,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:34.29,94.29,0 days 00:01:34.290000,2008-02-20,2008.0,University of Tennessee,2008 SEC Champs,1987-04-14,3
Cesar Cielo,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:34.35,94.35,0 days 00:01:34.350000,2008-02-20,2008.0,Auburn University,2008 SEC Champs,1987-01-10,3
Matthew McLean,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:34.54,94.54,0 days 00:01:34.540000,2008-02-27,2008.0,University of Virginia,2008 ACC Champs men,1988-05-13,3
Grant Johnson,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:34.73,94.73,0 days 00:01:34.730000,2008-02-20,2008.0,University of Florida,2008 SEC Champs,1985-02-04,3
Andrei Radzionau,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:35.35,95.35,0 days 00:01:35.350000,2008-02-20,2008.0,University of Louisville,2008 Big East Champ,1985-06-16,3
Robert Savulich,200 Freestyle SCY Male,200,Freestyle,SCY,Male,1:35.40,95.4,0 days 00:01:35.400000,2008-02-28,2008.0,University of Michigan,2008 B1G 10 Champs men,1987-08-28,3
Caroline Burckle,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:33.60,273.6,0 days 00:04:33.600000,2008-03-20,2008.0,University of Florida,2008 NCAA DI - Women,1986-06-24,4
Margaret Bird,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.51,279.51,0 days 00:04:39.510000,2008-03-20,2008.0,Auburn University,2008 NCAA DI - Women,1988-07-24,4
Emily Klueh,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.60,279.6,0 days 00:04:39.600000,2008-02-21,2008.0,University of Michigan,2008 B1G 10 Champ women,1986-09-19,4
Alicia Aemisegger,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:39.69,279.69,0 days 00:04:39.690000,2008-03-20,2008.0,Princeton University,2008 NCAA DI - Women,1987-11-01,4
Kelsey Ditto,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:40.02,280.02,0 days 00:04:40.020000,2008-03-20,2008.0,University of Georgia,2008 NCAA DI - Women,1989-04-21,4
Kristen Pritchett,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:40.03,280.03,0 days 00:04:40.030000,2008-03-20,2008.0,Texas A&M University,2008 NCAA DI - Women,1987-05-12,4
Charetzeni Escobar,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:40.63,280.63,0 days 00:04:40.630000,2008-03-20,2008.0,University of Texas,2008 NCAA DI - Women,1987-12-13,4
Chelsea Nauta,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:40.65,280.65,0 days 00:04:40.650000,2008-03-20,2008.0,University of Georgia,2008 NCAA DI - Women,1988-10-14,4
Yuen Kobayashi,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.09,281.09,0 days 00:04:41.090000,2007-11-30,2008.0,University of Minnesota,Ohio State Invitational,1986-05-16,4
Whitney Sprague,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.09,281.09,0 days 00:04:41.090000,2007-11-15,2008.0,University of North Carolina Chapel Hill,2007 Janis Hape Dowd Nike Cup,1986-12-16,4
Lauren Boyle,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.10,281.1,0 days 00:04:41.100000,2008-03-20,2008.0,University of California Berkeley,2008 NCAA DI - Women,1987-12-14,4
Kimberly Jasmer,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.51,281.51,0 days 00:04:41.510000,2008-02-27,2008.0,University of Washington,2008 PAC-10 Champs women ,1987-03-13,4
Kate Dwelley,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.67,281.67,0 days 00:04:41.670000,2008-02-27,2008.0,Stanford University,2008 PAC-10 Champs women ,1989-02-10,4
Julia Smit,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.74,281.74,0 days 00:04:41.740000,2008-02-16,2008.0,Stanford University,CAL @ Stanford,1987-12-14,4
Ellen Grigg,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:41.82,281.82,0 days 00:04:41.820000,2008-03-20,2008.0,Northwestern University,2008 NCAA DI - Women,1989-09-11,4
Brittany Massengale,500 Freestyle SCY Female,500,Freestyle,SCY,Female,4:42.13,282.13,0 days 00:04:42.130000,2008-03-20,2008.0,Rice University,2008 NCAA DI - Women,1985-10-05,4
Sebastien Rouault,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:09.48,249.48,0 days 00:04:09.480000,2008-03-27,2008.0,University of Georgia,2008 NCAA DI - Men,1986-02-24,4
Jean Basson,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:12.75,252.75,0 days 00:04:12.750000,2008-03-27,2008.0,University of Arizona,2008 NCAA DI - Men,1987-10-05,4
Matthew McLean,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.10,254.1,0 days 00:04:14.100000,2008-03-27,2008.0,University of Virginia,2008 NCAA DI - Men,1988-05-13,4
David Walters,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.43,254.43,0 days 00:04:14.430000,2008-03-27,2008.0,University of Texas,2008 NCAA DI - Men,1987-09-27,4
Matthew Patton,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.50,254.5,0 days 00:04:14.500000,2008-03-27,2008.0,University of Michigan,2008 NCAA DI - Men,1987-04-03,4
Troy Prinsloo,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:14.73,254.73,0 days 00:04:14.730000,2007-11-30,2008.0,University of Georgia,Georgia Fall Invitational,1985-11-16,4
Daniel Beal,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:15.11,255.11,0 days 00:04:15.110000,2008-03-27,2008.0,Stanford University,2008 NCAA DI - Men,1985-12-24,4
Scott Clary,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:16.89,256.89,0 days 00:04:16.890000,2008-03-27,2008.0,University of Michigan,2008 NCAA DI - Men,1989-03-12,4
Grant Johnson,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:17.19,257.19,0 days 00:04:17.190000,2008-02-20,2008.0,University of Florida,2008 SEC Champs,1985-02-04,4
Roland Rudolf,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:17.44,257.44,0 days 00:04:17.440000,2008-02-20,2008.0,University of Florida,2008 SEC Champs,1985-08-06,4
Catalin Cosma,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:17.64,257.64,0 days 00:04:17.640000,2008-03-27,2008.0,University of Alabama,2008 NCAA DI - Men,1988-07-10,4
Tobias Work,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:17.71,257.71,0 days 00:04:17.710000,2008-02-20,2008.0,University of Florida,2008 SEC Champs,1985-08-25,4
Blake Worsley,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:17.89,257.89,0 days 00:04:17.890000,2008-03-27,2008.0,University of Denver,2008 NCAA DI - Men,1987-11-07,4
Matthew McGinnis,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:18.03,258.03,0 days 00:04:18.030000,2008-02-27,2008.0,University of Texas,2008 Big 12 Champs,1985-08-25,4
David Mosko,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:18.04,258.04,0 days 00:04:18.040000,2008-03-05,2008.0,Stanford University,2008 PAC-10 Champs men ,1988-12-22,4
Dominik Meichtry,500 Freestyle SCY Male,500,Freestyle,SCY,Male,4:18.61,258.61,0 days 00:04:18.610000,2008-03-27,2008.0,University of California Berkeley,2008 NCAA DI - Men,1984-11-18,4
Alicia Aemisegger,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:33.43,573.43,0 days 00:09:33.430000,2008-02-28,2008.0,Princeton University,2008 Women's Ivy Champs,1987-11-01,5
Laurabeth Guenthner,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:41.18,581.18,0 days 00:09:41.180000,2007-11-20,2008.0,University of Florida,Florida vs. Florida State,1987-02-25,5
Emily Klueh,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:41.29,581.29,0 days 00:09:41.290000,2008-02-01,2008.0,University of Michigan,OSU vs UM,1986-09-19,5
Lauren Boyle,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:42.14,582.14,0 days 00:09:42.140000,2008-02-16,2008.0,University of California Berkeley,CAL @ Stanford,1987-12-14,5
Micah Martindale,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:46.41,586.41,0 days 00:09:46.410000,2008-01-10,2008.0,Auburn University,TEXAS VS Auburn,1988-12-28,5
Kelsey Ditto,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:46.87,586.87,0 days 00:09:46.870000,2007-11-09,2008.0,University of Georgia,UGA vs Stanford,1989-04-21,5
Yuen Kobayashi,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:46.99,586.99,0 days 00:09:46.990000,2007-11-02,2008.0,University of Minnesota,Minnesota vs. North Carolina,1986-05-16,5
Caroline Burckle,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:47.33,587.33,0 days 00:09:47.330000,2007-10-11,2008.0,University of Florida,Florida at UVa,1986-06-24,5
Aleksa Akerfelds,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:47.64,587.64,0 days 00:09:47.640000,2008-01-26,2008.0,University of Tennessee,UGA vs Tennessee-Women,1989-08-03,5
Elizabeth Durot,1000 Freestyle SCY Female,1000,Freestyle,SCY,Female,9:47.65,587.65,0 days 00:09:47.650000,2008-02-16,2008.0,Stanford University,CAL @ Stanford,1986-03-05,5
